artistName,trackName,hour,day,month,year,weekday,weekdayName,minutesPlayed,hoursPlayed
Porta,Palabras Mudas (Con Gema),14,9,7,2022,7,sábado,4.736433333333333,0.07894055555555556
C-Kan,Dejame en Paz,14,9,7,2022,7,sábado,3.1875,0.053125
Santaflow,La Locura Está en Mí (feat. Porta & Eneyser) - Remix,14,9,7,2022,7,sábado,3.4186666666666667,0.05697777777777778
Porta,Espejismos,14,9,7,2022,7,sábado,4.774883333333333,0.07958138888888888
MisterWives,oxygen,14,9,7,2022,7,sábado,2.7726,0.04621
Porta,Aprendizaje,14,9,7,2022,7,sábado,4.5348,0.07558
Santaflow,Las Cartas Sobre la Mesa,14,9,7,2022,7,sábado,7.500166666666667,0.12500277777777777
Santaflow,Las Cartas Sobre la Mesa,14,9,7,2022,7,sábado,0.05611666666666667,9.352777777777778e-4
Tessa Violet,Bad Ideas,14,9,7,2022,7,sábado,2.9862166666666665,0.049770277777777774
Porta,He Cambiado,15,9,7,2022,7,sábado,4.364316666666666,0.072738611111111115
Tessa Violet,BREAKDOWN,15,9,7,2022,7,sábado,3.6371333333333333,0.06061888888888889
Tessa Violet,Prelude,15,9,7,2022,7,sábado,1.0660833333333333,0.017768055555555554
K/DA,THE BADDEST,15,9,7,2022,7,sábado,2.71,0.04516666666666667
Santaflow,Segundos Fuera - Streaming Remaster,15,9,7,2022,7,sábado,0.07241666666666667,0.0012069444444444445
Porta,Aprecia Lo Que Tienes,15,9,7,2022,7,sábado,3.0896166666666667,0.05149361111111111
Santaflow,"Segundos Fuera (feat. Encyser, Kurricé, Porta & Norykko)",15,9,7,2022,7,sábado,0.084,0.0014
MisterWives,Revolution,15,9,7,2022,7,sábado,0.08541666666666667,0.0014236111111111112
Zara Larsson,Only You,15,9,7,2022,7,sábado,0.0471,7.85e-4
MisterWives,Twisted Tongue,15,9,7,2022,7,sábado,3.3682166666666666,0.05613694444444445
Tessa Violet,Bored,15,9,7,2022,7,sábado,3.07335,0.0512225
TINI,Princesa,15,9,7,2022,7,sábado,3.392,0.05653333333333333
Melodico,Hablan De Mi,15,9,7,2022,7,sábado,2.9997833333333332,0.04999638888888889
Tessa Violet,Honest,15,9,7,2022,7,sábado,4.2024333333333335,0.07004055555555555
Porta,Mal Acostumbrados,15,9,7,2022,7,sábado,1.7682333333333333,0.029470555555555555
Porta,Mal Acostumbrados,21,9,7,2022,7,sábado,0.04806666666666667,8.011111111111112e-4
Porta,Nunca volverá,21,9,7,2022,7,sábado,0.05388333333333333,8.980555555555556e-4
Santaflow,Jura por Tu Dios - Streaming Remaster,21,9,7,2022,7,sábado,0.00495,8.25e-5
MisterWives,muse,22,9,7,2022,7,sábado,0.013,2.1666666666666666e-4
Porta,"Corazón, Boli y Papel",22,9,7,2022,7,sábado,0.7584,0.01264
Zara Larsson,Ruin My Life,22,9,7,2022,7,sábado,3.182183333333333,0.05303638888888889
Tessa Violet,On My Own,22,9,7,2022,7,sábado,2.9348833333333335,0.04891472222222222
Tessa Violet,I Wan'na Be Like You (The Monkey Song),22,9,7,2022,7,sábado,1.8163,0.030271666666666665
Keyblade,Toma Dos Tazas (Cuphead Rap),0,11,7,2022,2,lunes,2.7112666666666665,0.04518777777777778
Porta,Realidad Virtual,0,11,7,2022,2,lunes,5.200333333333333,0.08667222222222222
Porta,Querida Alma Gemela,0,11,7,2022,2,lunes,3.8004333333333333,0.06334055555555555
Porta,No Hay Final Feliz,0,11,7,2022,2,lunes,2.8177666666666665,0.04696277777777778
Marshmello,FRIENDS,0,11,7,2022,2,lunes,3.377,0.05628333333333333
MisterWives,Band Camp,0,11,7,2022,2,lunes,2.779333333333333,0.04632222222222222
MisterWives,Drummer Boy,0,11,7,2022,2,lunes,4.004433333333333,0.06674055555555555
Keyblade,Fibonacci,0,11,7,2022,2,lunes,4.249533333333333,0.07082555555555556
Porta,Estados,0,11,7,2022,2,lunes,5.013766666666666,0.08356277777777778
Porta,Escribo Poco,0,11,7,2022,2,lunes,5.804483333333334,0.09674138888888889
Tessa Violet,Games,0,11,7,2022,2,lunes,3.6841833333333334,0.06140305555555556
Porta,Tras el Cristal,1,11,7,2022,2,lunes,3.8962166666666667,0.06493694444444445
Santa RM,Proyecto X,1,11,7,2022,2,lunes,4.089,0.06815
Porta,Media vida,1,11,7,2022,2,lunes,2.744466666666667,0.045741111111111114
Santa RM,Los Más Buscados - Remix,12,11,7,2022,2,lunes,6.2343,0.103905
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,12,11,7,2022,2,lunes,2.626,0.04376666666666667
TINI,Consejo de Amor,12,11,7,2022,2,lunes,3.328666666666667,0.05547777777777778
Porta,Nunca volverá,12,11,7,2022,2,lunes,3.8554166666666667,0.06425694444444445
MisterWives,Coffins,12,11,7,2022,2,lunes,3.144216666666667,0.05240361111111111
Santaflow,La Locura Está en Mí (feat. Porta & Eneyser) - Remix,12,11,7,2022,2,lunes,3.4186666666666667,0.05697777777777778
C-Kan,Voy Por El Sueno de Muchos (feat. Zimple),12,11,7,2022,2,lunes,5.15765,0.08596083333333333
Porta,Tela de Araña,12,11,7,2022,2,lunes,4.065266666666667,0.06775444444444445
Porta,Querida Alma Gemela,12,11,7,2022,2,lunes,3.8004333333333333,0.06334055555555555
Porta,Dragon Ball Rap Super,13,11,7,2022,2,lunes,6.8746,0.11457666666666666
Santaflow,Jura por Tu Dios - Streaming Remaster,13,11,7,2022,2,lunes,3.9587333333333334,0.06597888888888889
Porta,No Hay Truco,13,11,7,2022,2,lunes,6.01715,0.10028583333333334
Porta,Vengo Desde Abajo,13,11,7,2022,2,lunes,3.9882166666666667,0.06647027777777778
Porta,Imagina,13,11,7,2022,2,lunes,0.04305,7.175e-4
Cavetown,Smoke Signals (feat. Tessa Violet),13,11,7,2022,2,lunes,3.13895,0.05231583333333333
MisterWives,Oceans,13,11,7,2022,2,lunes,0.09501666666666667,0.0015836111111111112
Porta,Goku Vs Jiren Rap,13,11,7,2022,2,lunes,3.9215166666666668,0.06535861111111112
Porta,He Vuelto,13,11,7,2022,2,lunes,4.792883333333333,0.07988138888888889
C-Kan,"Esta Vida Me Encanta Remix (feat. Smoky, MC Davo, T-Killa, Don Aero, Tanke, Little el Crack, Big Metra, Santa RM, Zimple & DJ Maxo)",13,11,7,2022,2,lunes,7.853083333333333,0.13088472222222222
Porta,Acción Y Reacción,13,11,7,2022,2,lunes,4.386216666666667,0.0731036111111111
Tessa Violet,Words Ain't Enough,13,11,7,2022,2,lunes,2.07275,0.03454583333333333
MisterWives,Riptide,13,11,7,2022,2,lunes,0.46585,0.007764166666666667
MisterWives,Riptide,23,11,7,2022,2,lunes,3.7628,0.06271333333333333
Luna Snow,"Flow - From ""Marvel Super War""/Soundtrack Version",23,11,7,2022,2,lunes,3.03225,0.0505375
Porta,Animales racionales,23,11,7,2022,2,lunes,3.826216666666667,0.06377027777777777
C-Kan,"Ayer, Hoy & Manana",23,11,7,2022,2,lunes,0.0181,3.0166666666666666e-4
Porta,Amor,23,11,7,2022,2,lunes,0.10081666666666667,0.0016802777777777777
C-Kan,La Calle Sabe De Mi Nombre,23,11,7,2022,2,lunes,0.027783333333333333,4.6305555555555553e-4
MisterWives,rock bottom,23,11,7,2022,2,lunes,3.1746666666666665,0.05291111111111111
MisterWives,Band Camp,23,11,7,2022,2,lunes,2.779333333333333,0.04632222222222222
Porta,Dragon Ball Rap,23,11,7,2022,2,lunes,1.998,0.0333
Keyblade,Toma Dos Tazas (Cuphead Rap),23,11,7,2022,2,lunes,2.7112666666666665,0.04518777777777778
Greeicy,Más Fuerte,23,11,7,2022,2,lunes,3.0793333333333335,0.05132222222222222
Porta,Espejismos,23,11,7,2022,2,lunes,4.774883333333333,0.07958138888888888
Melodico,Hablan De Mi,23,11,7,2022,2,lunes,2.9997833333333332,0.04999638888888889
MisterWives,Drummer Boy,23,11,7,2022,2,lunes,0.02625,4.375e-4
MisterWives,Revolution,23,11,7,2022,2,lunes,1.3005,0.021675
Tessa Violet,Bored,23,11,7,2022,2,lunes,3.0563333333333333,0.05093888888888889
C-Kan,Ten La Tuya,23,11,7,2022,2,lunes,4.8936,0.08156
Bebe Rexha,I'm a Mess,23,11,7,2022,2,lunes,3.25865,0.054310833333333336
Ariana Grande,Problem,23,11,7,2022,2,lunes,3.232,0.05386666666666667
Bebe Rexha,The Way I Are (Dance with Somebody) [feat. Lil Wayne],23,11,7,2022,2,lunes,3.129783333333333,0.05216305555555555
Santa RM,Dame una Hora,23,11,7,2022,2,lunes,4.66355,0.07772583333333333
Porta,El 90% de Mí Eres Tu,0,12,7,2022,3,martes,5.610233333333333,0.09350388888888889
Porta,Mal Acostumbrados,0,12,7,2022,3,martes,3.46955,0.05782583333333333
Zara Larsson,Poster Girl,0,12,7,2022,3,martes,2.9509,0.049181666666666665
Tessa Violet,Not over You,0,12,7,2022,3,martes,3.2248833333333335,0.053748055555555556
T.I.,No Mediocre (feat. Iggy Azalea),0,12,7,2022,3,martes,3.36,0.056
C-Kan,De Que Me Sirve,0,12,7,2022,3,martes,4.533333333333333,0.07555555555555556
Tessa Violet,Bad Ideas,0,12,7,2022,3,martes,2.9862166666666665,0.049770277777777774
MisterWives,Jingle Bell Rock -Spotify Singles Holiday,0,12,7,2022,3,martes,2.38155,0.0396925
MisterWives,My Brother,0,12,7,2022,3,martes,3.9602166666666667,0.06600361111111111
MisterWives,oxygen,0,12,7,2022,3,martes,3.3024333333333336,0.05504055555555556
K/DA,I'LL SHOW YOU,0,12,7,2022,3,martes,3.3101833333333333,0.055169722222222224
MisterWives,coming up for air,0,12,7,2022,3,martes,2.7308,0.045513333333333336
MisterWives,coming up for air,12,12,7,2022,3,martes,0.4741,0.007901666666666666
Porta,Imperfecto,12,12,7,2022,3,martes,4.25945,0.07099083333333334
C-Kan,Mama Me Dijo Un Dia,12,12,7,2022,3,martes,3.6967166666666667,0.06161194444444444
Porta,Días Grises,12,12,7,2022,3,martes,3.8892166666666665,0.06482027777777778
MisterWives,alone,13,12,7,2022,3,martes,3.24755,0.05412583333333333
Porta,No Hay Final Feliz,13,12,7,2022,3,martes,2.8177666666666665,0.04696277777777778
K/DA,THE BADDEST,13,12,7,2022,3,martes,2.71,0.04516666666666667
Santa RM,Cuídala Bien,13,12,7,2022,3,martes,3.52315,0.05871916666666667
Porta,Realidad Virtual,13,12,7,2022,3,martes,5.200333333333333,0.08667222222222222
Zara Larsson,Look What You've Done,13,12,7,2022,3,martes,3.0225666666666666,0.050376111111111115
MisterWives,Box Around The Sun,13,12,7,2022,3,martes,3.5686666666666667,0.059477777777777775
Tessa Violet,I Like (the idea of) You,13,12,7,2022,3,martes,2.808,0.0468
Porta,Sin Fin,13,12,7,2022,3,martes,1.62755,0.02712583333333333
MisterWives,Queens,13,12,7,2022,3,martes,3.2324333333333333,0.05387388888888889
Tessa Violet,I Wan'na Be Like You (The Monkey Song),13,12,7,2022,3,martes,2.4951,0.041585
MisterWives,stories,13,12,7,2022,3,martes,2.878216666666667,0.04797027777777778
C-Kan,Aparece,13,12,7,2022,3,martes,4.2,0.07
Keyblade,Los Héroes Nunca Mueren (Overwatch Mega Rap),13,12,7,2022,3,martes,7.218933333333333,0.12031555555555555
Porta,Bruce Wayne,13,12,7,2022,3,martes,5.15555,0.08592583333333334
Porta,Tras el Cristal,13,12,7,2022,3,martes,3.8962166666666667,0.06493694444444445
Tessa Violet,Crush,13,12,7,2022,3,martes,3.604433333333333,0.06007388888888889
Porta,Equilibrio,14,12,7,2022,3,martes,3.95555,0.06592583333333334
Santaflow,Sin Miedo a Caer,14,12,7,2022,3,martes,4.2699,0.071165
Porta,Mi Rosa Negra 1.5,14,12,7,2022,3,martes,4.0909,0.06818166666666667
Porta,Tetris Rap + Outro,14,12,7,2022,3,martes,0.50015,0.008335833333333334
Santa RM,No Sé en Qué Te Fallé,14,12,7,2022,3,martes,3.7205,0.06200833333333333
Porta,Sé Tu Mismo,23,12,7,2022,3,martes,3.3162166666666666,0.05527027777777778
Aitana,Lo Malo - Remix,23,12,7,2022,3,martes,3.0668166666666665,0.05111361111111111
Tessa Violet,Prelude,23,12,7,2022,3,martes,1.0660833333333333,0.017768055555555554
Clean Bandit,Symphony (feat. Zara Larsson),23,12,7,2022,3,martes,3.54555,0.0590925
Santa RM,Proyecto X,23,12,7,2022,3,martes,3.009133333333333,0.05015222222222222
C-Kan,Un Par De Balas,23,12,7,2022,3,martes,0.9424333333333333,0.015707222222222223
Santa RM,Yo Vengo,23,12,7,2022,3,martes,2.974666666666667,0.049577777777777776
Keyblade,Mickey Mouse vs Bugs Bunny (Epicas Batallas De Rap Del Frikisimo),23,12,7,2022,3,martes,2.488783333333333,0.04147972222222222
Porta,Nueva Generación,23,12,7,2022,3,martes,4.490666666666667,0.07484444444444445
Porta,Entre Avenidas y Aceras,23,12,7,2022,3,martes,4.296316666666667,0.07160527777777778
Natalia Lafourcade,En el 2000,23,12,7,2022,3,martes,3.5833333333333335,0.059722222222222225
Tessa Violet,Feelin,23,12,7,2022,3,martes,3.0748,0.05124666666666667
Porta,Acción y Reacción 1.5,23,12,7,2022,3,martes,5.5622,0.09270333333333333
Marshmello,FRIENDS,23,12,7,2022,3,martes,3.377,0.05628333333333333
MisterWives,Twisted Tongue,23,12,7,2022,3,martes,3.3682166666666666,0.05613694444444445
MisterWives,Ride - Recorded at Spotify Studios NYC,0,13,7,2022,4,miércoles,1.4191166666666666,0.023651944444444444
C-Kan,Vuelve (feat. MC Davo),0,13,7,2022,4,miércoles,0.06818333333333333,0.0011363888888888888
MisterWives,Imagination Infatuation,0,13,7,2022,4,miércoles,3.5597666666666665,0.05932944444444444
Porta,No Hay Truco 1.5,0,13,7,2022,4,miércoles,4.065216666666666,0.06775361111111111
Zara Larsson,Ruin My Life,0,13,7,2022,4,miércoles,3.182183333333333,0.05303638888888889
Porta,Mi Frikimundo,0,13,7,2022,4,miércoles,3.633966666666667,0.06056611111111111
MisterWives,Best I Can Do,0,13,7,2022,4,miércoles,3.3688833333333332,0.056148055555555555
MisterWives,Coloring Outside The Lines,0,13,7,2022,4,miércoles,1.2822666666666667,0.02137111111111111
Laura Shigihara,Zombies on Your Lawn,0,13,7,2022,4,miércoles,2.65635,0.0442725
lovelytheband,buzz cut (feat. MisterWives),0,13,7,2022,4,miércoles,3.64625,0.060770833333333336
Porta,Rap & Roll,0,13,7,2022,4,miércoles,3.7272666666666665,0.06212111111111111
Tessa Violet,Games,0,13,7,2022,4,miércoles,3.415766666666667,0.05692944444444444
Tessa Violet,Games,12,13,7,2022,4,miércoles,0.08856666666666667,0.0014761111111111112
MisterWives,Kings And Queens,12,13,7,2022,4,miércoles,3.54955,0.059159166666666665
MisterWives,SUPERBLOOM,12,13,7,2022,4,miércoles,3.5591,0.059318333333333334
Tessa Violet,Wishful Drinking,12,13,7,2022,4,miércoles,3.2518333333333334,0.05419722222222222
Zara Larsson,Lush Life,12,13,7,2022,4,miércoles,3.3520333333333334,0.05586722222222222
Santaflow,Las Cartas Sobre la Mesa,12,13,7,2022,4,miércoles,2.7392,0.04565333333333333
MisterWives,7-2,12,13,7,2022,4,miércoles,2.9433333333333334,0.049055555555555554
Porta,Cosas de la Vida,12,13,7,2022,4,miércoles,6.722483333333333,0.11204138888888888
MisterWives,Vagabond,12,13,7,2022,4,miércoles,1.5361,0.025601666666666665
MisterWives,Chasing This,12,13,7,2022,4,miércoles,4.004433333333333,0.06674055555555555
MisterWives,love me true,12,13,7,2022,4,miércoles,3.2711,0.054518333333333335
Luna Snow,I Really Wanna,12,13,7,2022,4,miércoles,3.51435,0.0585725
C-Kan,Donde Estan?,13,13,7,2022,4,miércoles,4.518066666666667,0.07530111111111111
Zara Larsson,Never Forget You,13,13,7,2022,4,miércoles,3.5571166666666665,0.05928527777777778
Keyblade,Final del Juego (Avengers Endgame Rap),13,13,7,2022,4,miércoles,3.4979666666666667,0.058299444444444445
Porta,Trastorno Bipolar (Con Christian),13,13,7,2022,4,miércoles,5.720883333333333,0.09534805555555556
Porta,Algo Ha Cambiado,13,13,7,2022,4,miércoles,4.4382166666666665,0.07397027777777777
Porta,Estados,13,13,7,2022,4,miércoles,5.013766666666666,0.08356277777777778
MisterWives,running in place,13,13,7,2022,4,miércoles,3.0406666666666666,0.05067777777777778
Tessa Violet,Bored,13,13,7,2022,4,miércoles,3.0563333333333333,0.05093888888888889
MisterWives,over the rainbow,13,13,7,2022,4,miércoles,2.9484333333333335,0.049140555555555555
K/DA,VILLAIN,13,13,7,2022,4,miércoles,3.31875,0.0553125
K/DA,THE BADDEST,13,13,7,2022,4,miércoles,2.71,0.04516666666666667
Porta,Reset,13,13,7,2022,4,miércoles,3.979833333333333,0.06633055555555556
Porta,Reset,23,13,7,2022,4,miércoles,0.0566,0.00094333333333333335
Keyblade,Deadpool Vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),23,13,7,2022,4,miércoles,3.2857166666666666,0.054761944444444446
MisterWives,it's my turn,23,13,7,2022,4,miércoles,3.23955,0.0539925
Tessa Violet,Dream,23,13,7,2022,4,miércoles,0.15691666666666668,0.0026152777777777776
Tessa Violet,Honest,23,13,7,2022,4,miércoles,4.2024333333333335,0.07004055555555555
Keyblade,Fibonacci,23,13,7,2022,4,miércoles,4.249533333333333,0.07082555555555556
C-Kan,Mujer Bonita,23,13,7,2022,4,miércoles,3.23205,0.0538675
Jax Anderson,Good Day (feat. MisterWives and Curtis Roach),23,13,7,2022,4,miércoles,3.6,0.06
Luna Snow,"Fly Away - From ""MARVEL Future Fight""",23,13,7,2022,4,miércoles,3.448,0.057466666666666666
MisterWives,valentine's day,23,13,7,2022,4,miércoles,4.4411,0.07401833333333334
Tessa Violet,I Don't Get to Say I Love You Anymore,23,13,7,2022,4,miércoles,0.03233333333333333,5.388888888888889e-4
Porta,Aprecia Lo Que Tienes,23,13,7,2022,4,miércoles,0.7769166666666667,0.01294861111111111
Porta,Inmortal,23,13,7,2022,4,miércoles,0.024683333333333335,4.1138888888888887e-4
Luna Snow,"Tonight - From ""Marvel Future Fight""/Future Fight Firsts Remix",23,13,7,2022,4,miércoles,3.072,0.0512
MisterWives,Machine,23,13,7,2022,4,miércoles,3.5071,0.058451666666666666
Carla Morrison,Eres Tú,23,13,7,2022,4,miércoles,3.8042166666666666,0.0634036111111111
Porta,Escribo Poco,23,13,7,2022,4,miércoles,0.026066666666666665,4.3444444444444444e-4
Porta,"Corazón, Boli y Papel",23,13,7,2022,4,miércoles,0.023816666666666667,3.9694444444444445e-4
Tessa Violet,Haze,23,13,7,2022,4,miércoles,0.1062,0.00177
Keyblade,Los Vengadores Vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),23,13,7,2022,4,miércoles,6.53015,0.10883583333333334
Zara Larsson,Ruin My Life,23,13,7,2022,4,miércoles,3.1675,0.05279166666666667
Doja Cat,Say So,0,14,7,2022,5,jueves,3.9648833333333333,0.06608138888888888
Porta,Sin Ti,0,14,7,2022,5,jueves,0.03478333333333333,5.797222222222222e-4
Porta,Palabras Mudas (Con Gema),0,14,7,2022,5,jueves,0.8193333333333334,0.013655555555555556
Zara Larsson,So Good (feat. Ty Dolla $ign),0,14,7,2022,5,jueves,2.7784333333333335,0.04630722222222222
Miguel Bosé,Aire soy (feat. Ximena Sariñana),0,14,7,2022,5,jueves,4.13415,0.0689025
Porta,Aprendizaje,0,14,7,2022,5,jueves,4.5348,0.07558
Santa RM,Favor Con Favor,0,14,7,2022,5,jueves,1.2395833333333333,0.02065972222222222
Tessa Violet,Crush,12,14,7,2022,5,jueves,3.604433333333333,0.06007388888888889
Lorde,Royals,12,14,7,2022,5,jueves,3.16975,0.05282916666666667
C-Kan,Dejame en Paz,12,14,7,2022,5,jueves,3.1875,0.053125
K/DA,MORE,12,14,7,2022,5,jueves,3.618133333333333,0.06030222222222222
Porta,Nuestra Historia de Dos,12,14,7,2022,5,jueves,3.3598166666666667,0.055996944444444446
Porta,Dragon Ball Super Broly Rap,12,14,7,2022,5,jueves,4.927533333333334,0.08212555555555555
MisterWives,ghost,12,14,7,2022,5,jueves,3.3733333333333335,0.05622222222222222
Porta,Harto y Cansado,12,14,7,2022,5,jueves,5.28285,0.0880475
MisterWives,decide to be happy,12,14,7,2022,5,jueves,3.4582166666666665,0.05763694444444444
Zara Larsson,WOW,13,14,7,2022,5,jueves,1.6021333333333334,0.02670222222222222
Keyblade,A Fuego Lento,13,14,7,2022,5,jueves,3.48275,0.05804583333333333
Santa RM,Conquístame,13,14,7,2022,5,jueves,5.0991,0.084985
MisterWives,Never Give Up On Me,13,14,7,2022,5,jueves,2.9044333333333334,0.04840722222222222
Mark Ronson,Uptown Funk (feat. Bruno Mars),13,14,7,2022,5,jueves,4.494433333333333,0.07490722222222222
Tessa Violet,YES MOM,13,14,7,2022,5,jueves,2.706,0.0451
Porta,Víctima y Verdugo,13,14,7,2022,5,jueves,4.11955,0.06865916666666666
Porta,Dragon Ball GT Rap,13,14,7,2022,5,jueves,5.0259833333333335,0.08376638888888889
Aitana,Lo Malo,13,14,7,2022,5,jueves,1.3193666666666666,0.021989444444444443
Tessa Violet,Haze,23,14,7,2022,5,jueves,3.774,0.0629
C-Kan,Mujer Bonita,23,14,7,2022,5,jueves,3.23205,0.0538675
MisterWives,Our Own House,23,14,7,2022,5,jueves,3.8697666666666666,0.06449611111111112
Clean Bandit,Symphony (feat. Zara Larsson),23,14,7,2022,5,jueves,3.54555,0.0590925
K/DA,THE BADDEST,23,14,7,2022,5,jueves,2.71,0.04516666666666667
MisterWives,whywhywhy,23,14,7,2022,5,jueves,3.3446666666666665,0.055744444444444444
MisterWives,Box Around The Sun,23,14,7,2022,5,jueves,0.07043333333333333,0.0011738888888888888
Porta,Algo Ha Cambiado,23,14,7,2022,5,jueves,0.07136666666666666,0.0011894444444444444
Tessa Violet,Interlude III,23,14,7,2022,5,jueves,0.20233333333333334,0.003372222222222222
Zara Larsson,Lush Life,23,14,7,2022,5,jueves,3.3520333333333334,0.05586722222222222
Luna Snow,"Tonight - From ""Marvel Future Fight""/Future Fight Firsts Remix",23,14,7,2022,5,jueves,3.072,0.0512
MisterWives,find my way home,23,14,7,2022,5,jueves,2.6431,0.04405166666666667
Santaflow,La Locura Está en Mí (feat. Porta & Eneyser) - Remix,23,14,7,2022,5,jueves,3.4186666666666667,0.05697777777777778
MisterWives,Chasing This,23,14,7,2022,5,jueves,4.004433333333333,0.06674055555555555
MisterWives,Twisted Tongue,23,14,7,2022,5,jueves,3.3682166666666666,0.05613694444444445
Lupillo Rivera,Grandes Ligas,23,14,7,2022,5,jueves,4,0.06666666666666667
C-Kan,La Calle Sabe De Mi Nombre,23,14,7,2022,5,jueves,3.7036333333333333,0.061727222222222225
Tessa Violet,Honest,23,14,7,2022,5,jueves,0.8886,0.01481
Porta,Cree en Ti,23,14,7,2022,5,jueves,3.089366666666667,0.05148944444444444
MisterWives,Coloring Outside The Lines,23,14,7,2022,5,jueves,0.136,0.002266666666666667
MisterWives,Revolution,23,14,7,2022,5,jueves,0.0809,0.0013483333333333333
C-Kan,Aparece,23,14,7,2022,5,jueves,0.09401666666666667,0.0015669444444444444
Porta,Mi Frikimundo,0,15,7,2022,6,viernes,3.633966666666667,0.06056611111111111
MisterWives,SUPERBLOOM,0,15,7,2022,6,viernes,3.5591,0.059318333333333334
Santa RM,Daño Colateral,0,15,7,2022,6,viernes,0.10825,0.0018041666666666666
Zara Larsson,Don't Worry Bout Me,0,15,7,2022,6,viernes,0.33773333333333333,0.005628888888888889
TINI,Princesa,0,15,7,2022,6,viernes,3.392,0.05653333333333333
MisterWives,Only Human,0,15,7,2022,6,viernes,0.12673333333333334,0.0021122222222222224
